;t0;t0;;t1;t1;;t2;t2;;t4;t4;;t6;t6;;t8;t8;;t9;t9;;t12;t12;;
;c0;c3;;c0;c3;;c0;c3;;c0;c3;;c0;c3;;c0;c3;;c0;c3;;c0;c3;;
g4784;0.07;0.38;g4784;-0.39;-0.12;g4784;0.42;-0.09;g4784;0.15;-0.12;g4784;0.31;-0.15;g4784;0.24;0.07;g4784;0.03;-0.1;g4784;0.02;0.17
g4785;-1;-0.47;g4785;-0.87;-0.73;g4785;0.4;-0.52;g4785;0.54;0;g4785;0.31;0.34;g4785;-0.21;0.38;g4785;0;0.27;g4785;0.46;-0.2
g4795;-0.61;-0.45;g4795;-0.1;-0.47;g4795;0.66;-0.01;g4795;0.21;0.43;g4795;-0.38;0.37;g4795;-0.59;-0.35;g4795;-0.23;-0.03;g4795;0.41;-0.4
g4805;0.09;0.61;g4805;0.19;0.05;g4805;0.46;0.09;g4805;0.38;0.09;g4805;0.22;-0.06;g4805;-0.19;0.06;g4805;-0.19;-0.16;g4805;-0.14;-0.16
g4817;0.62;-0.74;g4817;0.23;-0.25;g4817;0.29;-0.12;g4817;0.18;-0.31;g4817;0.11;-0.14;g4817;-0.24;0.44;g4817;-0.61;0.19;g4817;0.04;0.5
g4818;1.03;-0.23;g4818;0;0.02;g4818;-0.25;0.45;g4818;-0.33;0.04;g4818;-0.01;-0.06;g4818;-0.05;-0.05;g4818;0.12;0.06;g4818;0.11;-0.16
g4931;-0.39;-0.69;g4931;-0.46;-0.05;g4931;0.16;-0.12;g4931;0.22;0.09;g4931;0.01;-0.01;g4931;-0.28;0.18;g4931;-0.05;0.09;g4931;0.14;-0.07
g4948;-0.03;-0.23;g4948;-0.08;-0.14;g4948;0.27;0.02;g4948;0.05;0.29;g4948;0.23;-0.01;g4948;0.01;-0.13;g4948;0.12;-0.09;g4948;-0.06;0.09
g5092;-0.26;-0.68;g5092;-0.15;-0.09;g5092;-0.13;0.61;g5092;0.12;0.12;g5092;0.12;0;g5092;-0.11;-0.04;g5092;0.26;0.03;g5092;0.05;-0.74
g5110;-0.02;-0.39;g5110;-0.05;-0.11;g5110;0.16;0.31;g5110;-0.09;0.11;g5110;0.22;-0.05;g5110;0.14;0.1;g5110;0;0.02;g5110;0.02;-0.82
g5133;-0.3;-0.19;g5133;0.01;-0.17;g5133;-0.55;-0.45;g5133;-0.34;-0.32;g5133;-0.04;-0.17;g5133;-0.25;0.3;g5133;0.47;0.17;g5133;-0.25;-0.09
g5149;-0.03;-0.54;g5149;-0.36;-0.1;g5149;-0.23;-0.19;g5149;0.27;0.23;g5149;0.43;0.37;g5149;-0.18;0.08;g5149;-0.27;0.05;g5149;-0.05;0.07
g5312;-0.67;-0.08;g5312;-0.14;-0.35;g5312;0.01;-0.08;g5312;0.22;0.03;g5312;-0.01;0.19;g5312;-0.37;0.32;g5312;-0.04;0.01;g5312;-0.01;-0.28
g5397;0.13;0;g5397;0.23;-0.08;g5397;-0.35;0.03;g5397;0.1;0.05;g5397;0.24;0.02;g5397;0.01;-0.21;g5397;-0.31;-0.06;g5397;0.08;-0.21
g5957;-1.12;-0.32;g5957;-0.36;-0.66;g5957;1.37;0;g5957;0.17;0.81;g5957;-0.2;0.64;g5957;-0.72;0.09;g5957;-0.45;0.24;g5957;0.41;-1.25
g6054;0.34;0.57;g6054;0.31;-0.31;g6054;0.12;-0.14;g6054;-0.22;0.15;g6054;0.02;-0.05;g6054;-0.22;0.02;g6054;-0.06;-0.01;g6054;-0.2;-0.12




;c0;c0;c0;c0;c0;c0;c0;c0;;c3;c3;c3;c3;c3;c3;c3;c3;;
;t0;t1;t2;t4;t6;t8;t9;t12;;t0;t1;t2;t4;t6;t8;t9;t12;;
g3;-0.02;-0.48;-0.11;-0.03;0.13;0.07;0.04;-0.47;g3;0.36;0.1;0.11;-0.15;-0.79;0.34;0.07;0.66
g40;-0.14;-0.61;-0.09;0.03;0.05;-0.11;-0.01;-0.16;g40;0.46;-0.08;-0.05;0.24;-0.27;-0.03;0.05;-0.17
g41;-0.26;-0.5;-0.06;0.21;0.32;0.08;0;0.06;g41;-0.6;-0.27;-0.48;-0.19;-0.08;0.49;0.33;0.24
g70;0;0;0;0;0;0;0;0;g70;0;0;0;0;0;0;0;0
g190;0.25;0.4;0.66;-0.05;-0.07;-0.05;0.14;-0.37;g190;2.44;0.46;0.36;-0.75;-0.57;-0.06;-0.68;0.32
g207;-0.37;-0.56;-0.39;-0.26;0.36;0.12;0.43;-0.11;g207;0.38;-0.22;-0.4;-0.57;0.69;-0.16;-0.09;0.2
g220;0.09;-0.43;0.18;0.21;0.03;-0.09;0;-0.29;g220;-0.09;-0.11;-0.07;0.01;-0.39;0.21;0.24;-0.01
g337;0.03;0.22;0.31;-0.18;0.06;0.34;-0.07;-0.03;g337;0.01;-0.13;-0.06;0.03;-0.02;0.28;0.11;-0.2
g370;0.2;-0.38;-0.11;-0.13;-0.13;0.08;0.27;-0.06;g370;0.32;-0.21;-0.1;0.11;0.04;-0.19;0.01;-0.12
g412;0.17;-0.5;0.09;-0.24;0.14;0.28;0.12;0.35;g412;-1.39;-0.57;-0.16;0.3;0.03;0.48;0.51;-0.06
g426;-0.03;-0.72;0.28;0.12;0;0.06;0.29;0.06;g426;-0.06;-0.31;-0.36;0.34;-0.34;0.31;0.26;0.08
g463;0;-0.36;0.39;0.01;-0.1;-0.18;-0.19;0;g463;-0.64;-0.04;-0.07;-0.06;0.28;0.09;0.33;-0.04
g478;0.13;-1.46;-0.76;-0.05;0.34;0.44;0.48;0.22;g478;-1.15;-0.35;-0.46;0.68;0.26;0.13;0.47;-0.44
g503;0.37;-0.18;0.16;0.09;0.2;0.1;0.12;0.1;g503;0.73;-0.03;0;0.11;-0.21;-0.02;-0.41;-0.02
g559;2.47;0.3;-0.43;-0.55;-0.51;-1.06;-0.11;0.08;g559;-0.23;0.03;0.19;0.29;0.21;-0.47;-0.04;-0.57
g620;-0.09;-0.14;0.76;0.39;0.2;0.13;-0.22;-0.12;g620;0.48;0.42;0.13;-0.17;-0.3;-0.01;-0.35;0.18
g744;4.76;2.51;1.41;-0.47;-0.49;-0.77;-0.79;-0.87;g744;-0.18;-0.09;0.08;0.28;0.34;0;-0.22;-0.07
g773;-0.03;0;0.45;-0.24;-0.58;-0.14;0;-0.03;g773;1.32;0.3;0.2;-0.52;-0.01;-0.14;-0.26;-0.04
g812;-0.07;-0.59;-0.22;0.19;0.47;0.17;0.2;0;g812;-0.27;-0.27;0.02;0.16;0.11;0.09;0.27;-0.25
g826;-0.17;0.31;0.1;-0.25;-0.52;-0.07;0.04;0.07;g826;0.27;0.38;-0.49;-0.68;-0.36;0.2;-0.06;0.62
g840;0.13;0.07;-0.04;0.14;0.02;0.13;0.35;0.2;g840;0.37;-0.31;0.06;-0.01;-0.33;-0.01;0.15;0.1
g847;0.11;0.23;-0.16;-0.62;-0.6;0.2;-0.04;0.06;g847;0.6;0.4;0.19;-0.1;-0.16;-0.26;-0.18;-0.13
g930;-0.32;0.45;0.59;0.36;-0.53;0.04;-0.31;0.04;g930;0.23;-0.39;-0.2;-0.19;-0.04;-0.03;-0.16;0.09
g981;0.01;-0.06;0.25;0.21;0.05;0.16;0.04;-0.03;g981;-0.25;-0.19;-0.19;0;0.02;0.18;0.17;0.03
g1156;0.2;0.07;0.05;-0.1;0.15;-0.07;0.07;0.02;g1156;-0.02;0.01;0.01;-0.2;-0.15;0.26;0.36;0.22
g1199;0;0;0.13;0.11;0.31;0.04;0.11;0.08;g1199;0.47;-0.13;0.29;-0.14;-0.01;0.11;-0.45;0.04
g1219;-0.39;-0.08;0.02;0.21;-0.01;0.47;-0.35;0.17;g1219;-0.28;-0.16;-0.28;-0.21;0.05;-0.07;0.03;0.46
g1254;-0.39;0;0.08;-0.16;-0.3;0.13;0.49;0.2;g1254;-0.22;0.24;0.49;-1.04;-0.63;0.5;0.08;1.2
g1312;-0.35;0.01;-0.06;-0.06;-0.11;0.28;0.28;-0.03;g1312;0.58;-0.05;0.11;-0.24;-0.07;-0.01;-0.02;0.18
g1331;-0.23;0.06;-0.18;-0.05;-0.3;0.34;-0.08;0.12;g1331;-0.05;-0.07;-0.07;-0.01;0.14;0.04;0.18;0.14
g1367;0.2;1.28;0.24;0.27;-0.18;-0.05;-0.17;0.32;g1367;0.24;0.3;-0.39;0;-0.04;0.39;-0.1;-0.28
g1368;0.04;-0.65;0.06;0.23;0.07;0.42;-0.1;0.23;g1368;-0.11;-0.37;-0.4;0.5;0.38;0.09;0.15;-0.2
g1427;0.07;-0.43;0.54;-0.48;-0.41;0.69;-0.28;-0.09;g1427;-0.38;-0.38;-0.02;0.35;0.23;-0.25;-0.14;-0.43
g1522;-0.15;-0.03;0.02;-0.33;-0.52;0.05;0.27;0.02;g1522;-0.02;-0.06;0.43;0.15;0.18;-0.19;-0.06;-0.43
g1620;-0.88;-0.12;1.08;-0.12;-1.03;-0.11;0.02;0.05;g1620;-0.77;-0.45;-0.04;0.55;0.36;-0.19;0.14;-0.53
g1696;-0.38;0.01;0.19;-0.1;-0.24;-0.1;0.13;-0.06;g1696;0.13;0.09;0.17;-0.02;0.07;-0.15;0.08;-0.15
g1727;-0.57;0.42;1.03;0.64;-0.4;-0.73;-0.47;0.28;g1727;-1.51;-0.65;0.4;0.01;0.46;0.19;0.19;-0.01
g1730;-0.38;0.09;0.17;-0.11;-0.33;0.02;-0.19;0.05;g1730;0.81;0.03;0.16;-0.05;0.06;-0.42;-0.38;-0.13
g1740;-0.46;-0.24;-0.04;-0.04;0.3;-0.03;-0.03;0.13;g1740;0;-0.14;-0.29;0.35;0.31;-0.06;-0.43;-0.31
g1743;-1.21;-0.26;1.36;0.54;-0.85;-0.75;0.07;0.37;g1743;-0.7;0.04;0.02;0.32;-0.08;-0.08;-0.15;0.1
g1744;-0.22;0.17;-0.08;-0.1;-0.32;0.11;-0.27;0.18;g1744;0.45;0.04;0.11;0.35;0.13;-0.43;-0.35;-0.28
g1758;0.18;0.11;0.18;0.06;0.1;-0.18;-0.1;-0.11;g1758;0.11;-0.08;-0.13;-0.26;-0.23;0.23;0.2;0.05
g1781;0.15;-0.35;-0.19;0.15;0.06;0.24;-0.15;0.05;g1781;0.43;-0.2;-0.22;0.45;0.32;-0.27;-0.27;-0.36
g1799;0.2;0.12;-0.07;0.15;-0.3;0.35;-0.39;-0.14;g1799;-0.44;-0.23;0.04;-0.06;0.21;0.09;0.13;0.22
g1811;0.21;-0.23;0.1;0.02;0.22;0.12;-0.2;-0.02;g1811;-0.05;0.09;-0.11;-0.09;0.01;0.07;-0.17;0.09
g1847;-0.48;-0.13;-0.09;0.01;-0.6;-0.16;-0.3;0.2;g1847;-0.12;-0.26;0.36;0.03;-0.45;-0.23;-0.08;0.25
g1903;0.3;0.11;0.32;0.05;0.3;0;0;0.03;g1903;-0.1;0;-0.08;0.16;-0.2;0.15;-0.08;0.16
g1919;-0.06;0.14;0.35;0.13;0.1;0.43;-0.17;-0.15;g1919;0.7;0.03;0;0.05;0.19;-0.11;-0.79;-0.79
g1949;-0.08;-0.56;0.19;0.4;0.2;0.01;-0.15;0.23;g1949;-0.89;-0.5;-0.46;-0.07;-0.11;0.5;0.63;0.39
g2017;-0.47;0.58;1.46;1.19;-0.06;-0.05;-0.42;-0.55;g2017;-0.44;0.18;-0.02;-0.02;0;0.18;0.18;-0.4
g2030;-0.09;-0.59;0.33;0.25;0.04;-0.16;-0.22;0.01;g2030;0.02;-0.3;0.02;0.33;0.23;0.23;-0.28;-0.16
g2044;0.04;0;0.19;-0.08;-0.05;0.02;-0.11;-0.13;g2044;-0.02;0.17;0.27;0.17;0.11;-0.34;-0.26;-0.26
g2068;-0.02;-0.52;-0.37;0.07;0.22;0.05;0.22;0.05;g2068;0.04;0.14;-0.2;0.03;0.11;-0.28;0.13;-0.73
g2222;0.05;-0.2;0.15;0.34;0;0.19;0.16;-0.16;g2222;-0.42;0.04;-0.33;0.27;0.1;0.09;0.21;-0.31
g2237;-0.06;0;0.03;-0.38;0.03;0.1;-0.27;0.17;g2237;0.43;-0.23;0.32;0.02;0.01;-0.29;-0.21;-0.29
g2271;0;0.85;0.52;0.14;-0.02;-0.04;0.17;0.21;g2271;1.51;0.09;0.36;-0.01;-0.68;-0.25;-0.64;0.36
g2355;0.38;0.2;0.47;0.02;0.01;0.36;-0.3;-0.28;g2355;0.23;-0.27;-0.18;-0.38;0.07;-0.02;-0.15;0.2
g2364;0.29;-0.98;-0.85;0.21;0.38;0.4;0.12;0.18;g2364;-0.38;-0.29;-0.36;0.71;0.01;-0.06;0.36;-0.31
g2403;0.03;0.09;0.06;0.13;0.04;0.03;-0.42;-0.1;g2403;0.29;-0.22;0.15;0;0.01;0.54;0.08;-0.45
g2435;0.26;-0.08;0.03;0.33;0.36;0.07;-0.2;0.2;g2435;-0.66;-0.21;-0.03;0.08;-0.03;0.44;0.3;0.03
g2453;0.53;0.18;-0.09;-0.56;-0.67;-0.23;-0.48;0.62;g2453;-0.2;-0.1;0.84;0.42;-0.16;-0.36;-0.31;-0.38
g2486;0.37;0.02;0.21;0.02;0.23;0.09;0.02;0.35;g2486;0.56;-0.15;-0.24;-0.18;-0.66;0.17;0.07;0.28
g2553;-0.02;-0.35;0.16;0.2;0.25;0.26;0.02;0.06;g2553;-0.43;-0.14;-0.01;0.38;-0.02;-0.08;0.15;-0.06
g2554;0.58;-0.25;-0.06;0.34;0.09;0.08;-0.01;0.3;g2554;-0.6;-0.07;-0.03;0.36;0.07;-0.05;0.14;-0.57
g2568;0.1;0;0.13;-0.04;-0.06;-0.01;-0.11;0.04;g2568;0.25;0.06;0.19;-0.3;-0.19;-0.08;-0.07;-0.05
g2573;0.34;-0.23;-0.03;0.17;0.31;0.01;-0.21;-0.13;g2573;0.47;-0.44;-0.03;0.02;0.02;0.13;0.04;-0.02
g2578;0.97;0.06;0.09;0.07;-0.12;-0.2;0.02;-0.21;g2578;-0.44;-0.22;-0.29;0.05;-0.04;0.33;0.2;0.28
g2583;0.11;0.45;0.59;0.11;0.02;-0.22;-0.17;0.18;g2583;0.69;0.03;-0.09;-0.74;-0.62;0.46;0.07;0.76
g2617;0.1;0.43;-0.21;0.13;0.15;0.15;-0.06;0.38;g2617;0.01;-0.13;0.08;0.03;0.43;0;-0.2;-0.49
g2664;0.2;-0.21;0.02;-0.09;0.07;-0.17;0.52;0.22;g2664;-0.26;0.03;0.49;0.25;0.12;-0.02;0.06;-0.8
g2673;-0.22;0.07;-0.24;-0.1;-0.01;0.18;-0.09;-0.26;g2673;-0.26;-0.08;-0.11;0.19;0.22;-0.01;0.02;-0.2
g2685;-0.04;-0.17;0.03;0.12;0.16;0.03;-0.07;-0.03;g2685;0.23;-0.08;-0.13;0.17;0.17;-0.09;-0.04;0.12
g2743;-0.09;-0.36;-0.93;-0.16;-0.09;0.28;0.39;0.02;g2743;-1.16;-0.26;0.36;0.8;0.23;0.06;0.46;-0.74
g2878;0.66;-0.3;0.03;0.36;0.38;0.03;-0.07;0.02;g2878;0.46;0.1;-0.04;0.35;-0.24;-0.04;-0.21;0.07
g2915;0.12;0.15;0.11;-0.24;-0.05;0.25;0.06;0.04;g2915;-0.08;0.38;0.12;-0.01;-0.45;-0.12;0.18;-0.16
g3021;0.44;0.24;0.32;0.05;-0.05;-0.13;-0.3;-0.05;g3021;0.5;-0.2;-0.11;-0.24;0.15;0.14;-0.05;-0.24
g3040;-0.07;0;0.21;0.2;-0.04;0.17;-0.26;-0.15;g3040;0.36;-0.24;0.18;0.14;0.24;0.1;-0.15;-0.26
g3081;0.15;0.18;0.63;-0.1;-0.27;-0.14;-0.02;-0.14;g3081;1.33;-0.02;-0.21;-0.38;-0.62;-0.11;-0.49;0.39
g3133;-0.43;-0.47;-0.18;0.41;0.6;0;-0.37;0.32;g3133;-0.2;-0.55;-0.16;0.07;0.77;0.08;0.2;-0.48
g3164;-0.07;-0.19;-0.04;0.12;0.26;0.08;0.02;-0.05;g3164;0.98;0.44;-0.26;-0.33;-0.2;-0.16;-0.3;0
g3184;-0.21;0.01;-0.16;-0.18;-0.13;0.07;-0.27;0.06;g3184;-0.15;-0.08;0.28;0.46;0.18;-0.22;-0.39;-0.36
g3260;0.14;0.11;0.34;0;0.62;-0.03;-0.18;-0.2;g3260;0.62;0.29;0.12;0.03;0.05;-0.06;-0.24;-0.22
g3267;0.49;0;0.24;0.33;0.19;0.05;0.1;-0.22;g3267;0.54;-0.08;0.06;0.09;-0.4;0;0.2;-0.1
g3269;0.21;0.1;0.02;0.08;-0.08;0.02;0.16;-0.39;g3269;0.56;0.07;0.14;0.01;-0.2;-0.13;0.07;-0.28
g3284;-0.05;0.26;0.62;0.61;0.16;-0.07;-0.22;-0.13;g3284;0.94;0.01;0.06;0.06;-0.03;0.02;-0.33;-0.17
g3291;0.34;0.15;0.23;-0.06;0.2;0.07;0.15;-0.17;g3291;-0.06;-0.25;-0.18;-0.23;-0.23;0.27;0.39;0.29
g3301;-0.32;0.05;-0.09;-0.21;-0.21;0;0.38;-0.08;g3301;-0.49;0.32;0.14;-0.37;-0.07;0.03;-0.03;0.14
g3322;0.04;0;-0.1;0;0.05;0.18;-0.14;0.04;g3322;0.31;-0.35;-0.07;-0.21;-0.01;0.12;0.13;0.16
g3357;0.1;-0.2;0.36;0.49;0.42;-0.03;-0.39;0.16;g3357;0.33;0.13;-0.11;-0.57;0.31;0.11;-0.23;0.21
g3450;-0.07;-0.11;-0.2;0.01;0.15;0.07;0.1;0.1;g3450;-0.19;0.16;0.09;0.33;0.19;0.04;-0.14;-0.23
g3455;0.01;-0.49;0.03;0.77;0.44;0.08;-0.04;-0.25;g3455;-0.38;-0.06;-0.24;0.16;0.13;0.35;-0.02;0.04
g3465;0.19;0.09;-0.23;-0.08;-0.17;0.03;0.03;0.3;g3465;1.11;-0.15;-0.34;-0.31;-0.27;0;0.13;0.27
g3551;0;-0.43;0.16;0.25;0.22;0.07;-0.15;0.13;g3551;0.17;0.15;-0.19;-0.11;-0.04;0.16;-0.13;0.13
g3569;-0.4;-0.57;0.28;0.71;-0.03;-0.28;-0.3;0.37;g3569;-1.22;-0.83;-0.49;0.06;0.7;0.11;0.12;0.01
g3592;-0.04;0.32;0.53;-0.27;0.04;-0.04;0.11;0.18;g3592;-0.08;0.27;-0.03;-0.48;-0.19;0.17;0.06;0.22
g3614;-0.13;-0.18;-0.5;-0.16;0.09;0.33;0.02;0.06;g3614;-0.44;0.28;0.23;-0.48;-0.52;0.42;0.35;0.34
g3622;0.38;1.02;0.87;0.21;-0.07;-0.29;-0.17;0.04;g3622;0.04;-0.07;-0.11;-0.34;-0.23;0.27;-0.09;0.45
g3625;0.04;-0.14;0.36;0.47;-0.06;-0.4;-0.12;-0.49;g3625;1.29;-0.04;-0.12;1.42;-0.24;-0.04;-0.27;-0.24
g3640;-0.1;0.75;0.22;-0.17;0.14;-0.21;0.13;-0.08;g3640;1.71;0.19;0.51;-0.24;-0.31;-0.37;-0.58;-0.28
g3656;-0.04;0.2;-0.01;-0.15;-0.12;-0.08;0.24;-0.15;g3656;-0.18;0.22;-0.09;0.2;-0.06;-0.18;0.11;-0.44
g3674;-0.04;0.01;-0.15;0.06;0.27;-0.04;0.04;-0.08;g3674;-0.16;-0.28;-0.21;0.35;0.21;-0.01;0.03;-0.26
g3686;-0.04;0.15;-0.34;-0.27;-0.23;0.14;0.45;0.21;g3686;-0.7;-0.16;-0.45;0.19;0.08;0;0.21;-0.26
g3807;-0.19;0.19;0.05;0;0.06;0;-0.06;0.09;g3807;-0.25;0.78;0.25;-0.02;-0.03;-0.29;-0.24;-0.32
g3812;0.33;0;0.23;0.27;0.23;0.05;-0.07;0.25;g3812;0.35;-0.2;-0.24;0.47;0.19;-0.07;-0.07;-0.13
g3814;0.18;0.2;0.38;0.24;0.2;0.24;0.01;0.18;g3814;0.65;0.08;-0.05;0.12;-0.07;0.29;-0.22;-0.35
g3819;0.17;-0.44;-0.39;0.17;0.41;0.11;0.06;0.36;g3819;-0.44;0.17;-0.12;0.23;-0.26;0.09;0.33;-0.15
g3862;0.1;-0.01;-0.08;-0.03;0.29;0.23;0.04;0.1;g3862;-1.15;-0.54;-0.56;0.35;0.13;0.19;0.35;0.08
g3937;0.11;-0.17;0.2;0.41;0.15;-0.26;-0.13;-0.2;g3937;0.26;-0.05;-0.12;0.12;0.07;0.09;0.05;0.05
g3938;-0.85;-0.8;-0.12;0.1;0.25;0.3;-0.05;0.04;g3938;2.19;1.14;-0.06;-0.69;-0.5;0.06;-0.13;-0.24
g3965;-0.22;0;0.16;-0.02;0.24;0.19;0.03;-0.18;g3965;-0.16;-0.16;-0.15;0.29;0.19;0.06;-0.09;-0.24
g4027;0.68;0.02;-0.05;0.02;0.62;0.12;-0.05;-0.12;g4027;0.6;-0.22;-0.22;0.08;-0.12;0.18;-0.08;0.35
g4107;0;-0.49;-0.19;0.73;0.92;0.25;-0.04;-0.11;g4107;-1.21;-0.39;-0.26;-0.29;-0.14;0.51;0.46;0.4
g4172;0.18;-0.23;-0.01;0.18;0.16;0.03;0.05;0.11;g4172;0.34;-0.17;-0.31;-0.27;-0.04;0.29;0.34;0.31
g4253;0.29;0.15;-0.09;-0.07;0.11;0;0.08;0.14;g4253;0.76;0.37;0.06;-0.61;-0.12;0.13;-0.21;-0.23
g4288;0;0;0;0;0;0;0;0;g4288;0;0;0;0;0;0;0;0
g4374;0.36;-0.06;-0.08;0.24;0.32;0.24;0.1;-0.03;g4374;0.29;-0.33;-0.02;0.49;0.07;0.13;0.1;-0.33
g4396;0.63;0.2;0.28;0.04;0.25;0.12;-0.29;0.17;g4396;0.37;-0.24;-0.22;-0.28;0.06;0.3;0.09;0.21
g4439;0.42;-0.05;0.34;0;0.08;-0.05;-0.28;-0.08;g4439;1.33;0.04;0.2;-0.1;-0.24;-0.26;-0.39;0.09
g4447;0.34;-0.68;-1.06;0.13;0.33;0.5;0.1;0.14;g4447;-1.62;-0.43;0.03;0.99;0.44;-0.28;0.27;-0.5
g4473;-0.2;-0.11;0.28;0.5;0;-0.36;-0.32;-0.09;g4473;-0.45;-0.38;-0.08;0.24;0.45;0.02;0.07;-0.04
g4479;0.13;0.15;0.18;0.02;0.09;-0.09;0.13;0.02;g4479;0.4;-0.23;-0.1;-0.03;0.07;0.22;0.01;-0.07
g4481;0;0;0;0;0;0;0;0;g4481;0;0;0;0;0;0;0;0
g4499;0.01;-0.38;0.17;-0.08;0.18;0.24;0.47;-0.17;g4499;0.54;-0.03;-0.27;-0.03;-0.04;-0.06;-0.21;0.07
g4519;0.02;0.02;0.18;0.28;0.15;0.11;-0.2;-0.09;g4519;0;-0.21;0.78;0.02;-0.21;0.14;-0.26;0.36
g4521;0.36;0.12;-0.22;-0.35;0.09;-0.11;0.14;-0.43;g4521;-0.3;-0.23;-0.11;-0.23;-0.11;0.32;0.05;-0.19
g4559;0.49;0.27;-0.17;-0.14;-0.05;-0.28;0.31;-0.3;g4559;0.29;0.02;-0.2;-0.25;-0.05;-0.01;0.12;-0.32
g4561;0;0;0;0;0;0;0;0;g4561;0;0;0;0;0;0;0;0
g4577;0.29;0.67;-0.12;-0.07;0.18;-0.05;-0.22;0.22;g4577;-0.05;0.14;0;0.05;-0.07;-0.03;-0.1;0.12
g4594;-0.32;0.29;0.15;0;0.37;-0.17;-0.09;0.06;g4594;0.31;-0.19;-0.65;0.02;0.04;-0.04;-0.05;0.18
g4606;0.17;-0.23;-0.05;-0.01;0.25;0.15;0.17;0.03;g4606;0.54;-0.44;-0.25;0.44;-0.1;-0.03;-0.06;-0.03
g4616;0.21;0.05;0.05;0.01;0.05;0.07;0.09;0.09;g4616;-0.23;-0.25;-0.14;0.19;-0.2;0.06;-0.06;-0.21
g4619;0.45;0.52;0.26;0.02;0.25;0.02;-0.1;-0.12;g4619;-0.05;-0.16;-0.31;0.04;-0.41;-0.05;0.04;0.2
g4643;0;0.22;-0.12;-0.44;-0.09;0.3;0.45;-0.24;g4643;0.43;0.29;-0.07;-0.28;-0.14;-0.23;-0.14;0.04
g4693;0.16;0.42;0.21;0;0.02;-0.16;-0.04;-0.16;g4693;-0.11;0.04;-0.43;-0.29;-0.08;0.54;0.41;0.01
g4710;0.23;-0.49;0.25;0.27;0.06;0.22;-0.13;0.08;g4710;-0.59;-0.35;0.01;0.34;0.14;0.05;0.19;-0.06
g4745;-1.71;-1.35;-1.46;0.94;0.73;-0.25;-0.71;0.9;g4745;-0.65;-1.28;-0.42;0.03;0.77;0.55;0.23;-0.09
g4760;-0.43;-0.52;-0.49;-0.13;-0.04;-0.37;0.36;0.54;g4760;0.08;-0.27;-0.25;-0.37;-0.39;-0.13;0.03;0.99
g4784;0.07;-0.39;0.42;0.15;0.31;0.24;0.03;0.02;g4784;0.38;-0.12;-0.09;-0.12;-0.15;0.07;-0.1;0.17
g4785;-1;-0.87;0.4;0.54;0.31;-0.21;0;0.46;g4785;-0.47;-0.73;-0.52;0;0.34;0.38;0.27;-0.2
g4795;-0.61;-0.1;0.66;0.21;-0.38;-0.59;-0.23;0.41;g4795;-0.45;-0.47;-0.01;0.43;0.37;-0.35;-0.03;-0.4
g4805;0.09;0.19;0.46;0.38;0.22;-0.19;-0.19;-0.14;g4805;0.61;0.05;0.09;0.09;-0.06;0.06;-0.16;-0.16
g4817;0.62;0.23;0.29;0.18;0.11;-0.24;-0.61;0.04;g4817;-0.74;-0.25;-0.12;-0.31;-0.14;0.44;0.19;0.5
g4818;1.03;0;-0.25;-0.33;-0.01;-0.05;0.12;0.11;g4818;-0.23;0.02;0.45;0.04;-0.06;-0.05;0.06;-0.16
g4931;-0.39;-0.46;0.16;0.22;0.01;-0.28;-0.05;0.14;g4931;-0.69;-0.05;-0.12;0.09;-0.01;0.18;0.09;-0.07
g4948;-0.03;-0.08;0.27;0.05;0.23;0.01;0.12;-0.06;g4948;-0.23;-0.14;0.02;0.29;-0.01;-0.13;-0.09;0.09
g5092;-0.26;-0.15;-0.13;0.12;0.12;-0.11;0.26;0.05;g5092;-0.68;-0.09;0.61;0.12;0;-0.04;0.03;-0.74
g5110;-0.02;-0.05;0.16;-0.09;0.22;0.14;0;0.02;g5110;-0.39;-0.11;0.31;0.11;-0.05;0.1;0.02;-0.82
g5133;-0.3;0.01;-0.55;-0.34;-0.04;-0.25;0.47;-0.25;g5133;-0.19;-0.17;-0.45;-0.32;-0.17;0.3;0.17;-0.09
g5149;-0.03;-0.36;-0.23;0.27;0.43;-0.18;-0.27;-0.05;g5149;-0.54;-0.1;-0.19;0.23;0.37;0.08;0.05;0.07
g5312;-0.67;-0.14;0.01;0.22;-0.01;-0.37;-0.04;-0.01;g5312;-0.08;-0.35;-0.08;0.03;0.19;0.32;0.01;-0.28
g5397;0.13;0.23;-0.35;0.1;0.24;0.01;-0.31;0.08;g5397;0;-0.08;0.03;0.05;0.02;-0.21;-0.06;-0.21
g5957;-1.12;-0.36;1.37;0.17;-0.2;-0.72;-0.45;0.41;g5957;-0.32;-0.66;0;0.81;0.64;0.09;0.24;-1.25
g6054;0.34;0.31;0.12;-0.22;0.02;-0.22;-0.06;-0.2;g6054;0.57;-0.31;-0.14;0.15;-0.05;0.02;-0.01;-0.12
