;t2;t2;;t3;t3;;t4;t4;;t5;t5;;t6;t6;;t7;t7;;
;c1;c2;;c1;c2;;c1;c2;;c1;c2;;c1;c2;;c1;c2;;
g2312;0.25;0.29;g2312;0.14;0.08;g2312;0.05;-0.28;g2312;0.23;-0.14;g2312;0.26;0.12;g2312;-0.07;0.01
g2313;0.47;0.15;g2313;0.41;0.05;g2313;0.27;0.15;g2313;0.15;0.01;g2313;-0.34;0.32;g2313;0.15;0.1
g2314;0.52;-0.05;g2314;0.23;0;g2314;0.06;0.06;g2314;0.35;0.27;g2314;0.37;0.1;g2314;0.13;0.12
g2315;0.04;-0.36;g2315;-0.38;0.31;g2315;0.16;0.3;g2315;-0.28;0.3;g2315;0.1;0.12;g2315;-0.13;0.4
g2316;0.12;-0.39;g2316;0.39;-0.07;g2316;-0.17;0.3;g2316;0.41;0.36;g2316;-0.25;0.36;g2316;0.06;0.31
g2317;0.08;0.16;g2317;0.41;0.52;g2317;-0.13;-0.04;g2317;0.47;0.31;g2317;0.54;0.49;g2317;0.21;0.11
g2318;0.92;0.5;g2318;0.07;0.59;g2318;1.05;0.27;g2318;0.63;0.42;g2318;-0.02;0.56;g2318;-0.33;0.08
g2319;-0.06;-0.59;g2319;-0.11;0.04;g2319;0.01;-0.33;g2319;-0.5;-0.2;g2319;-0.28;0.1;g2319;-0.43;0.27
g2320;-0.25;-0.23;g2320;-0.76;-0.45;g2320;-0.19;-0.68;g2320;-0.12;-0.14;g2320;-0.17;-0.13;g2320;0.07;-0.16
g2321;-0.11;0.15;g2321;-0.93;0.17;g2321;0.02;0.04;g2321;-0.15;0.28;g2321;-0.15;-0.11;g2321;0.14;-0.19
g2322;1.18;0.39;g2322;0.44;0.12;g2322;0.32;-0.01;g2322;0.64;0.01;g2322;-0.08;0.07;g2322;0.42;-0.02
g2323;0.39;-0.01;g2323;-0.15;0.27;g2323;-0.2;-0.27;g2323;-0.22;0.03;g2323;-0.33;0.2;g2323;0.37;-0.05
g2324;-0.41;0.09;g2324;0.15;-0.16;g2324;0.27;-0.25;g2324;-0.21;-0.08;g2324;0.57;0.17;g2324;-0.28;-0.06
g5728;-0.28;0.19;g5728;-0.1;0.2;g5728;0.24;-0.01;g5728;-0.46;0.05;g5728;0.45;0.05;g5728;-0.11;0.04




;c1;c1;c1;c1;c1;c1;;c2;c2;c2;c2;c2;c2;;
;t2;t3;t4;t5;t6;t7;;t2;t3;t4;t5;t6;t7;;
g2125;0.69;0;0.22;0.45;0.19;-0.55;g2125;1.29;0.82;0.33;0.33;0.29;0.44
g2126;0.62;0.23;-0.46;0.29;-0.37;0.38;g2126;0.28;0;-0.08;-0.25;0.31;0.32
g2127;0.42;0.42;0.01;0.57;-0.45;0.34;g2127;0.31;0.19;-0.1;-0.1;-0.02;0
g2128;-0.19;0.03;0.37;-0.07;-0.32;0.17;g2128;-0.3;-0.51;-0.19;-0.01;-0.17;-0.23
g2129;0.39;0.19;0.39;0.52;0.01;0.14;g2129;0.49;0.32;0.18;0.24;-0.12;-0.04
g2130;0.25;-0.15;0.22;-0.6;-0.26;-0.13;g2130;1.25;0.93;0.15;-0.07;-1.07;-0.65
g2131;0.02;0.11;0.44;-1.17;0.51;-0.6;g2131;0.22;-0.13;0.25;0.21;-0.03;-0.03
g2132;0.06;-0.25;0.63;-0.49;0.51;-0.53;g2132;-0.3;-0.01;0.23;-0.47;0.7;-0.15
g2133;0.17;0;0.52;-1.07;0.39;-0.62;g2133;0.14;0.1;0.16;0.04;0.1;0.1
g2134;0.26;-0.72;0.51;-0.75;-0.05;-0.3;g2134;0.48;0.46;0.57;0.15;-0.17;-0.29
g2135;-0.39;-0.58;0.38;-0.66;0.53;0.08;g2135;-0.7;0.19;0.3;-0.05;0.66;-0.19
g2136;0.01;0.15;0.23;-0.16;0.2;0.2;g2136;-0.75;0.03;0.49;-0.43;-0.1;0.07
g2137;-0.01;-0.37;0.57;-0.85;0.69;-0.78;g2137;0.87;1.15;0.87;0.07;0.53;0.07
g2138;0.26;0;0.79;-0.77;0.82;-0.85;g2138;-0.17;0.62;0.47;-0.09;0.05;-0.43
g2139;1.07;1.7;0.62;-1;0;-1.27;g2139;0.24;1.98;2.09;1.27;-0.41;-1.18
g2140;0.64;-0.36;0.1;-0.47;-0.06;0.06;g2140;0.41;0.17;-0.67;-0.32;-0.4;-0.01
g2141;-0.77;0.22;-0.25;-0.5;0.34;-0.09;g2141;-0.13;-0.3;-0.42;-0.18;-0.33;-0.11
g2142;-1.12;-0.03;0.74;0.07;0.27;0.21;g2142;-0.94;-0.83;-0.15;0.02;-0.2;-0.24
g2143;-1.68;2.58;0;0;0;0;g2143;0.07;-0.67;-0.75;-0.35;-0.39;-0.77
g2144;0.43;0.49;0.44;0.47;-0.08;0.29;g2144;0.5;0.55;0.34;0.04;0.41;0.03
g2145;-0.11;0.18;-0.28;0.2;0.07;0.11;g2145;-0.39;0.03;0.4;0.46;0.5;0.37
g2146;-0.26;0.15;0.27;0.6;0.31;0.38;g2146;-0.23;-0.14;-0.34;-0.35;-0.12;-0.33
g2147;-0.22;0.14;0.09;-0.03;0.18;-0.03;g2147;-0.63;0.37;0.22;0.42;0.64;0.17
g2151;-0.22;0.06;-0.16;-0.01;0.28;-0.48;g2151;-0.61;-0.24;-0.21;-0.05;0.03;-0.06
g2152;-0.17;-0.47;0.47;-0.45;0.49;0.01;g2152;-0.63;-0.24;0.17;-0.06;0.53;0.7
g2153;-0.27;-0.18;-0.27;-0.18;0.15;-0.38;g2153;-0.07;-0.1;-0.26;-0.16;-0.42;-0.25
g2154;-0.16;-0.24;-0.46;0.08;0.18;-0.03;g2154;-0.26;-0.19;-0.04;0.03;-0.62;-0.27
g2155;0.15;0.28;0.47;-0.09;-0.06;-0.51;g2155;0.47;0.11;0.11;-0.16;-0.46;-0.51
g2156;-0.95;-0.55;-0.22;-0.14;0.02;0.39;g2156;-0.17;-0.69;-0.96;-0.41;0.38;0.72
g2157;-0.4;-0.14;0.26;-0.32;0.21;-0.27;g2157;0.15;-0.02;-0.17;-0.14;-0.06;-0.05
g2158;0.11;0.5;0.25;0.44;-0.24;0.19;g2158;-0.39;-0.24;0.06;-0.09;0.42;0.12
g2159;-0.05;-0.53;0.32;-0.72;0.58;-0.46;g2159;1.24;0.71;0.03;-0.24;-0.14;-0.37
g2160;0;0;0;0;0;0;g2160;0;0.12;0.52;-0.48;-0.48;0.12
g2161;-0.34;-0.22;0.63;-0.84;0.57;-0.36;g2161;-0.4;-0.33;0.13;-0.05;0.18;-0.2
g2162;0.33;0;-0.31;0;-0.52;0;g2162;0.48;0.2;-0.1;-0.36;-0.14;-0.11
g2163;-0.35;-0.16;-0.29;-0.11;0.12;0.02;g2163;-0.08;-0.03;-0.14;-0.16;-0.14;0.26
g2164;-0.25;0.27;0.05;0.49;0.12;0.52;g2164;-0.24;0.68;0.86;0.75;0.69;1.03
g2165;0.32;0;-0.16;-0.08;-0.19;0.04;g2165;0.52;0.49;0.24;0.01;0.14;0.16
g2166;0.38;0.23;0.09;0.18;0.19;0.19;g2166;-0.11;-0.11;-0.02;0.37;-0.19;0.34
g2167;0.45;0.23;-0.47;0.31;0.14;-0.08;g2167;-0.29;-0.19;-0.03;0.24;-0.09;-0.16
g2168;-0.01;-0.01;0.12;0.25;0.23;0.12;g2168;-0.07;-0.09;-0.09;0.14;0.17;0.08
g2169;0.09;0.17;-0.51;0.09;0.17;-0.1;g2169;0.19;0.07;0.03;0.15;0;0
g2170;0.38;0.25;-0.03;0.37;-0.08;0.25;g2170;0.35;0.11;-0.18;-0.2;-0.01;-0.07
g2171;0.54;0.77;0.16;0.67;-0.15;-0.17;g2171;-0.07;0.24;0.84;0.46;0.24;0.29
g2172;0.45;0.1;0.6;0.1;0.38;-0.08;g2172;1.28;0.58;0.04;0.18;0.18;-1.09
g2173;0.21;0.3;-0.37;0.3;-0.03;-0.12;g2173;-0.3;0.18;-0.35;-0.11;0.08;-0.04
g2174;0.03;0.07;0.01;0.29;0.01;0.34;g2174;-0.33;0.14;0.1;-0.07;0;-0.14
g2175;0.04;0.05;-0.34;0.43;-0.05;0.14;g2175;0.06;0.12;-0.15;-0.35;0.06;0.09
g2176;0.1;0.25;0.02;0.29;-0.01;0.24;g2176;0.26;0.16;-0.31;-0.21;-0.06;0.04
g2177;-0.62;0.2;-0.12;0.01;0.33;-0.38;g2177;-0.43;-0.04;0.24;0.15;0.28;-0.19
g2178;0.17;-0.03;-0.08;0.06;0.19;0.25;g2178;-0.1;0.11;-0.25;-0.2;-0.09;0.04
g2179;-0.09;0.11;0.31;0.15;0.17;0.01;g2179;0.47;-0.06;-0.54;-0.51;0.04;0.15
g2180;-0.11;0.48;0.79;0.27;0.22;-0.16;g2180;0.33;-0.15;0.06;0;-0.29;-0.42
g2181;-0.19;-0.21;0.67;-0.53;0.45;-0.08;g2181;0;0;0;0;0;0
g2182;0.16;-0.13;-0.21;-0.18;-0.07;-0.28;g2182;0.28;0.05;0.23;0.27;0.01;-0.1
g2183;-0.16;-0.59;0.25;-0.86;0.22;0.06;g2183;0.37;-0.51;-0.09;-0.03;-0.55;-0.47
g2184;0;0;-0.17;0;0;0;g2184;-0.42;0.02;0.04;0.13;0.18;0.11
g2185;0;0;0;0;0;0;g2185;-0.8;-0.29;-0.25;-0.34;-0.02;-0.29
g2187;0;0;0;0;0;0;g2187;0.06;0.2;-0.04;-0.06;0.21;-0.22
g2188;0;0;0;0;0;0;g2188;-0.01;-0.12;-0.67;-0.42;-0.07;-0.27
g2189;-0.09;0.41;0.05;0.16;0.11;0.09;g2189;-0.38;-0.45;0.06;-0.28;0.05;0.17
g2190;-0.31;-0.1;0.38;-0.19;0.31;0.03;g2190;0;0;0;0;0;0
g2191;-0.26;-0.39;0.14;0;0.33;-0.32;g2191;0.09;0.09;-0.25;-0.25;-0.08;0.5
g2192;-0.33;-0.16;-1.03;0.27;-0.33;0.54;g2192;-0.28;-0.31;-0.56;-0.28;-0.07;0.36
g2193;0.25;0.2;0.11;0.26;0.07;0.13;g2193;-0.09;0.3;0.46;0.48;0.12;0.12
g2194;0;0;0;0;0;0;g2194;-0.28;-0.35;-0.03;0.24;0.08;0.07
g2195;0;0;0;0;0;0;g2195;-0.87;0.25;-0.08;0.53;0.62;0.71
g2196;0;0;0;0;0;-0.17;g2196;0;0;0;0;0;-0.09
g2197;0.51;-0.27;-0.15;-0.01;-0.05;0.02;g2197;0.52;0.27;-0.08;-0.13;-0.05;-0.04
g2198;0;0;0;0;0;0;g2198;0.3;0.15;-0.36;-0.37;-0.16;-0.5
g2199;0;0;0;0;0;0;g2199;0.4;0.43;-0.24;-0.12;0.19;0.08
g2200;0;0;0;0;0;0;g2200;-0.07;-0.11;0.01;0.08;0.31;0.05
g2201;0;0;0;0;0;0;g2201;-0.12;0.07;0.3;0.07;0.11;-0.15
g2202;0;0;0;0;0;0;g2202;0.18;-0.07;-0.31;-0.17;0.18;0.19
g2203;0.27;-0.15;0.05;-0.04;0.26;0.12;g2203;0.32;0.39;-0.56;-0.28;0.22;0.2
g2204;0.33;0.31;0.07;0.01;-0.22;-0.19;g2204;-0.45;-0.25;-0.12;-0.11;-0.06;0.06
g2205;-0.39;-0.16;0.47;-0.68;0.48;-0.29;g2205;-0.14;-0.23;-0.28;-0.28;0.14;0.52
g2206;-0.27;-1.79;0.19;-0.22;0.34;-0.01;g2206;-1.03;0.15;-0.08;0;-0.03;-0.32
g2207;-0.4;-0.27;0.27;-0.11;0.46;-0.24;g2207;-0.04;-0.37;-0.21;0.11;-0.25;0.08
g2208;-0.01;0.14;-0.01;0.2;0.02;0.21;g2208;-0.06;0;-0.37;-0.01;-0.03;-0.08
g2209;0.12;0.33;0.53;-0.03;0.12;0.01;g2209;0.28;0.34;0.13;-0.19;-0.05;-0.19
g2210;0.03;-0.19;0;-0.07;0.25;-0.1;g2210;0.14;0.22;0.11;0.26;0.26;0.35
g2211;-1.15;0.04;0.44;0.41;0.95;0.75;g2211;-0.53;-0.22;-0.04;0.24;0.62;0.36
g2212;-0.32;0.08;0.49;0.01;0.6;0.07;g2212;0.31;0.2;0;0.05;0.06;-0.1
g2213;-0.26;-0.01;-0.33;0.15;0;0.11;g2213;-0.34;-0.05;-0.32;-0.12;0.36;0.13
g2214;-0.12;-0.51;0.14;-0.49;0.51;-0.35;g2214;-0.18;-0.1;-0.57;-0.1;0.43;0.32
g2215;0;-2.7;0.82;-1.57;0.68;-0.15;g2215;-0.72;0.54;-0.04;0.13;-0.04;-0.04
g2216;0;0;0;0;0;0;g2216;0.71;0.17;-0.04;-0.29;0.41;0.17
g2217;0.24;-0.08;0.27;-0.34;0.39;-0.36;g2217;0.68;0.59;0.2;-0.05;-0.05;-0.14
g2218;0;0;0;0;0;0;g2218;1.12;0.6;-0.91;-0.84;-0.33;-0.11
g2219;0.19;-0.46;0.8;-0.61;0;-0.09;g2219;0.2;0.04;-0.47;-0.14;-0.09;0.17
g2220;0;0;0;0;0;0;g2220;0.45;-0.08;0.05;-0.31;-0.42;-0.48
g2221;0.12;0.34;-0.23;0.18;-0.26;0.24;g2221;-0.01;-0.02;0.1;0.25;-0.13;0
g2222;-0.63;0;0;0;1.7;0;g2222;0.27;-0.08;-0.08;-0.13;0.03;0.06
g2223;0.09;0.07;0.21;0;0.04;-0.04;g2223;0.45;0.39;-0.19;-0.11;0.16;-0.06
g2224;0;0;0;0.01;0;0.18;g2224;0.17;0.2;0.28;0.09;0.4;0.06
g2225;-0.16;0;-0.18;-0.13;-0.13;-0.09;g2225;0.23;0.61;0.08;0.15;0.15;0.03
g2226;0;0;0;0;0;0;g2226;0.13;0.36;0.17;0.22;0.07;-0.22
g2227;-0.51;-0.47;-0.36;-0.07;-0.7;-0.45;g2227;-0.17;0.19;-0.06;-0.36;-0.55;-0.59
g2228;-0.09;0.03;-0.13;-0.53;-0.23;-0.15;g2228;-0.12;0.1;0.32;0.08;0.29;0.22
g2229;0.11;-0.11;0.2;-0.42;-0.09;-0.09;g2229;0.11;0.2;-0.23;-0.25;0.04;0.15
g2230;-0.17;-0.25;0.46;-0.31;0.34;-0.25;g2230;0.18;0.19;-0.13;-0.33;-0.08;-0.09
g2231;0.06;0.23;-0.1;-0.06;1.55;-0.13;g2231;0.53;0.13;-0.14;-0.28;-0.46;-0.39
g2232;0.09;0.1;-0.06;-0.11;-0.13;0.1;g2232;0.37;0.01;-0.31;0.08;-0.28;-0.01
g2233;0.32;0.48;0.84;-0.51;0.04;-0.49;g2233;0.67;0.43;0.63;0.47;0.04;-0.26
g2234;-0.08;-0.16;0.42;-0.47;0.33;-0.39;g2234;0.45;0.43;-0.16;0.1;-0.04;-0.11
g2235;-0.36;-0.46;0.39;-0.56;1.05;-0.7;g2235;0.02;-0.03;-0.26;-0.03;-0.08;-0.08
g2236;-0.07;0.1;0.12;0.17;0.18;-0.6;g2236;-0.38;-0.24;0.29;0.41;0.64;0.32
g2237;0.01;0.05;0.68;0.05;-0.01;0.07;g2237;-0.24;-0.39;0.01;0.06;0.27;0.01
g2238;-1.07;-0.02;0.22;0.09;0.07;-0.23;g2238;-0.49;-0.45;-0.33;-0.28;-0.09;-0.33
g2239;0.18;0;0.08;-0.74;-0.06;0.06;g2239;-0.05;0.01;-0.02;-0.24;-0.04;-0.38
g2240;0;0;0;0;0;0;g2240;-0.57;-0.17;0.09;0.21;0.21;-0.05
g2241;0.15;-0.25;0.55;-2.05;0.57;-0.49;g2241;-1.02;0.13;-0.43;-0.02;0.79;0.7
g2242;0;0;-0.41;0;0.21;1.81;g2242;-0.36;0;-0.25;0.15;0.52;0.54
g2243;0.17;-0.14;-0.09;0.05;-0.09;0.08;g2243;0.18;0.12;-0.24;-0.24;0.17;0.19
g2244;-0.26;0.03;0.16;-0.07;0.48;-0.26;g2244;0.11;0.21;0.11;0.11;0.14;0.11
g2245;-0.38;0.01;0.38;0.15;-0.14;-0.17;g2245;0.02;-0.66;0.04;0.25;-0.08;-0.52
g2246;0.2;0.23;-0.22;0.38;0.24;0.3;g2246;0.06;-0.14;-0.34;-0.51;0.02;-0.37
g2247;-0.13;-0.23;-0.26;-0.04;0;0.01;g2247;-0.28;-0.49;-0.51;-0.5;-0.31;-0.47
g2248;0.38;0.01;-0.3;0.24;0.29;0.25;g2248;0.32;-0.49;-0.06;-0.02;0.07;-0.39
g2249;0.06;-0.52;0.06;0;0.35;0.24;g2249;0.39;0;0.14;0.05;0.18;0.08
g2250;0.2;-0.1;-0.61;0.34;0.01;0.47;g2250;-0.04;0.21;-0.08;-0.52;0.12;0.17
g2251;0.37;0.2;0.69;0.04;0.06;-0.24;g2251;0.62;0.69;0.4;0.35;0.36;-0.03
g2252;0.1;0.35;0.33;-0.06;0.01;-0.23;g2252;-0.27;-0.04;0.12;0.19;0.3;0.12
g2253;0.01;0.2;0.36;0.25;0.44;0.16;g2253;0.25;0.32;-0.08;-0.34;-0.05;-0.26
g2254;-0.77;-0.11;0.14;0.47;0.94;0.85;g2254;-1.6;-0.79;-0.09;0.12;0.58;1.07
g2255;-0.51;-2.05;0.09;-0.45;0.27;-0.28;g2255;0.46;0.02;-0.39;-0.37;0.18;0.16
g2256;0.31;0.36;0.56;-0.03;0.18;-0.25;g2256;0.55;0.54;0.26;-0.14;0.12;-0.06
g2257;-0.43;-0.19;0.41;-0.02;0.55;-0.02;g2257;-0.31;-0.49;-0.42;-0.36;0.14;0.03
g2258;0.01;-0.18;0.31;-0.47;0.61;-0.54;g2258;1.11;0.29;-0.05;0.08;-0.62;-0.68
g2259;0.19;-0.08;-0.13;-0.31;-0.17;-0.13;g2259;0.23;0;-0.14;0.12;-0.05;-0.15
g2260;0;-0.56;-0.44;-1.1;-0.65;-1.07;g2260;0.65;-0.14;-0.38;-0.06;-0.55;-0.87
g2261;0.33;-0.27;-0.54;-0.49;-0.45;-0.33;g2261;0.64;-0.03;-0.11;-0.07;-0.1;-0.12
g2262;-0.24;-0.13;-0.01;-0.68;0.46;-0.62;g2262;0.48;0.12;-0.52;-0.71;-0.41;-0.52
g2263;0.68;-1.25;-1.6;-1.74;-1.79;-1.44;g2263;-1.33;-1.02;-0.6;0;-0.58;-1.05
g2264;0.18;-0.31;0.15;-0.14;0.76;-0.57;g2264;0.46;0.29;-0.26;0.39;-0.04;-0.18
g2265;0.19;0.24;-0.14;0.19;0.15;0.38;g2265;-0.44;0.35;0.06;0.23;0.35;0.22
g2266;0.02;0.04;-0.07;0.04;0.08;-0.09;g2266;-0.39;-0.31;0.41;0.31;0.27;0.05
g2267;-0.25;-0.43;-0.53;-0.33;-0.67;-0.17;g2267;-0.55;-0.27;-0.24;-0.22;-0.01;0.06
g2268;0.01;0.66;-0.02;0.5;-0.15;0.49;g2268;0.22;0.07;0.09;-0.25;-0.23;-0.33
g2269;-0.2;0.24;0.28;0.08;0.03;0.24;g2269;0.29;0.13;-0.09;-0.09;0.4;0.5
g2270;0.09;-0.03;-0.22;0.17;0.22;0.1;g2270;0.2;0.58;0.58;0.2;0.25;0.35
g2271;0.09;-0.41;0.5;-0.43;0.33;0.04;g2271;-0.11;-0.24;-0.61;-0.05;-0.38;-0.11
g2272;0.25;-0.51;-0.17;-0.58;0.59;0;g2272;-0.56;-0.7;-1.14;-0.56;-0.63;-0.7
g2273;-0.11;0.05;-0.01;0.15;-0.18;0.15;g2273;-0.08;-0.13;0.29;0.51;0.27;0.24
g2274;0.74;0.47;-0.03;-0.13;-0.76;-0.27;g2274;-0.42;0.67;0.87;0.34;-0.31;-0.69
g2275;0.01;-0.04;0;-0.08;-0.08;0.24;g2275;-0.13;-0.22;0.23;0.35;-0.03;0.09
g2276;0.19;-0.12;-0.24;-0.22;0.27;-0.26;g2276;0.45;0.23;0.18;0.23;0.27;0.17
g2277;0.42;-0.01;-0.01;-0.02;-0.05;0.17;g2277;-0.08;0.21;0.68;0.63;0.68;0.45
g2278;-0.25;-0.79;0.59;-0.59;0.81;-0.68;g2278;0.76;0.73;-0.42;-0.51;-0.27;-0.51
g2279;-0.23;0.65;0.27;0.12;0.23;-0.12;g2279;0.14;0.16;0.01;-0.34;-0.07;-0.4
g2280;-0.07;0.13;-0.66;0.23;0.12;0.31;g2280;-0.07;0.21;0.28;0.1;0.45;0.37
g2281;-0.13;0.4;0.24;0.25;0.12;0.25;g2281;-0.13;-0.3;-0.75;-0.57;-0.4;-0.29
g2282;-0.29;-0.4;0.1;-0.26;-0.21;0.02;g2282;0.01;0.06;-0.26;-0.25;0.18;0.13
g2283;-0.27;-0.45;0.13;-0.34;0.61;0.03;g2283;0.22;0.25;-0.3;-0.27;0.01;0.07
g2284;-0.38;-0.77;-0.06;-0.6;-0.11;0.09;g2284;-0.32;-0.11;-0.48;0.13;-0.66;0.02
g2285;-0.13;0;0.07;-0.89;-0.34;0;g2285;-0.2;0.62;0.03;0.1;0.1;-0.29
g2286;-0.41;-0.19;0.2;-0.39;0.12;-0.21;g2286;1.14;0.25;-0.39;-0.47;-0.56;-0.31
g2287;-0.17;-0.17;-0.67;-0.06;-0.01;0.37;g2287;-0.59;-0.19;0.03;0.46;0.36;0.09
g2288;-0.18;0.28;0.31;0.45;0.34;0.05;g2288;0.36;-0.74;-0.96;-0.38;0.04;-0.09
g2289;0.26;-0.53;0.69;-0.21;0.49;0.09;g2289;-0.37;-0.39;-0.71;-0.29;0.18;0.15
g2290;-0.02;0;1.51;-0.56;0.22;0.13;g2290;-0.53;0.01;0.07;0.17;0.37;-0.25
g2291;0.27;-0.32;-0.36;-0.26;-0.01;0.26;g2291;-0.11;0.15;-0.14;0.19;0.55;0.07
g2292;0.06;0.15;0.32;0.48;0.28;0.02;g2292;-0.32;0.22;0.05;-0.17;0.22;0.26
g2293;-0.01;-0.23;0.16;0.18;0.01;0.11;g2293;-0.06;0.05;0.14;0.17;0.37;0.36
g2294;-0.05;0.1;0.02;0.64;-0.05;0.37;g2294;-0.09;-0.04;-0.01;-0.26;0.24;0.21
g2295;-0.31;0;-0.38;-0.12;-0.04;0.07;g2295;-0.26;-0.16;-0.54;-0.32;-0.04;0.05
g2296;-0.34;0.02;0.04;0.51;0.32;0.36;g2296;-0.09;-0.11;0.12;0.37;0.08;0.11
g2297;0.25;0.21;-0.22;0.4;-0.2;0.34;g2297;-0.34;-0.54;0.19;0.62;0.26;0.19
g2298;0.6;0.36;0.08;0.19;-0.16;0.11;g2298;0.18;0.27;0.26;0.41;-0.05;-0.11
g2299;-0.11;-0.13;-0.18;0.07;-0.41;0.2;g2299;-0.73;-0.42;-0.12;0.06;-0.16;-0.13
g2300;0.31;-0.12;-0.08;0.04;0.14;0.14;g2300;0.25;-0.03;0.2;0.04;0.22;0.06
g2301;-0.67;-0.33;0.02;-0.34;-0.16;0;g2301;0.14;-0.14;-0.11;-0.01;0.04;-0.04
g2302;0.63;0.24;-0.05;0.13;0.11;0;g2302;0.02;-0.08;0.1;0.04;0.18;-0.14
g2303;-0.15;-0.05;-0.55;-0.37;-0.45;0.01;g2303;-0.65;-0.39;0.13;0.15;0.02;-0.25
g2304;0.34;0.43;0.29;0.35;0.49;0.38;g2304;0.27;0.15;0.07;-0.45;-0.17;-0.28
g2305;0.18;-0.68;-0.79;-0.79;-0.74;-0.32;g2305;-0.37;-0.37;-0.48;-0.41;0.07;0.06
g2306;-1.16;-0.24;-0.01;-0.16;0.19;0.01;g2306;1.24;1.74;0.81;1.08;0.69;0.31
g2307;-0.45;-0.37;-0.02;-0.85;-0.02;-0.51;g2307;-0.43;0.62;-0.34;-0.56;-0.51;-0.43
g2308;-0.27;-0.16;0.72;-0.83;0.53;0.05;g2308;-0.65;-0.56;0.48;0.61;0.2;0.23
g2309;0.01;-0.21;0.31;-0.71;-0.21;-0.09;g2309;0.5;-0.06;0.16;0.12;-0.04;-0.08
g2310;-0.01;0.11;0.01;-0.05;0.15;-0.01;g2310;-0.21;-0.59;0.02;0.32;0.06;0.12
g2311;-1.09;-3.15;-0.29;-0.06;0.38;0.8;g2311;-0.64;-0.8;-0.32;0.09;0.62;0.83
g2312;0.25;0.14;0.05;0.23;0.26;-0.07;g2312;0.29;0.08;-0.28;-0.14;0.12;0.01
g2313;0.47;0.41;0.27;0.15;-0.34;0.15;g2313;0.15;0.05;0.15;0.01;0.32;0.1
g2314;0.52;0.23;0.06;0.35;0.37;0.13;g2314;-0.05;0;0.06;0.27;0.1;0.12
g2315;0.04;-0.38;0.16;-0.28;0.1;-0.13;g2315;-0.36;0.31;0.3;0.3;0.12;0.4
g2316;0.12;0.39;-0.17;0.41;-0.25;0.06;g2316;-0.39;-0.07;0.3;0.36;0.36;0.31
g2317;0.08;0.41;-0.13;0.47;0.54;0.21;g2317;0.16;0.52;-0.04;0.31;0.49;0.11
g2318;0.92;0.07;1.05;0.63;-0.02;-0.33;g2318;0.5;0.59;0.27;0.42;0.56;0.08
g2319;-0.06;-0.11;0.01;-0.5;-0.28;-0.43;g2319;-0.59;0.04;-0.33;-0.2;0.1;0.27
g2320;-0.25;-0.76;-0.19;-0.12;-0.17;0.07;g2320;-0.23;-0.45;-0.68;-0.14;-0.13;-0.16
g2321;-0.11;-0.93;0.02;-0.15;-0.15;0.14;g2321;0.15;0.17;0.04;0.28;-0.11;-0.19
g2322;1.18;0.44;0.32;0.64;-0.08;0.42;g2322;0.39;0.12;-0.01;0.01;0.07;-0.02
g2323;0.39;-0.15;-0.2;-0.22;-0.33;0.37;g2323;-0.01;0.27;-0.27;0.03;0.2;-0.05
g2324;-0.41;0.15;0.27;-0.21;0.57;-0.28;g2324;0.09;-0.16;-0.25;-0.08;0.17;-0.06
g5728;-0.28;-0.1;0.24;-0.46;0.45;-0.11;g5728;0.19;0.2;-0.01;0.05;0.05;0.04
